confidence,id,metadata,source_id,target_id,type
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}",NZ,"href=""https://www.ncsc.gov.uk/",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 87}",National Cyber Security Centre,"Kingdom National Cyber Security Centre"">UK'",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 32}","href=""https://www.ncsc.gov.uk/","Kingdom National Cyber Security Centre"">UK'",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}","Kingdom National Cyber Security Centre"">UK'",1,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,781,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Cyber Security Centre,UK,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",Cyber Security Centre,"title=""OWASP Top Ten"">Cybersecurity and Infrastructure Security Agency",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 50}",UK,"title=""OWASP Top Ten"">Cybersecurity and Infrastructure Security Agency",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}","title=""OWASP Top Ten"">Cybersecurity and Infrastructure Security Agency","href=""https://owasp.org",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}","title=""OWASP Top Ten"">Cybersecurity and Infrastructure Security Agency","Top Ten"">OWASP",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}","href=""https://owasp.org","Top Ten"">OWASP",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 71}","href=""https://owasp.org",Ten,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}","Top Ten"">OWASP",Ten,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 42}","Top Ten"">OWASP","href=""https://cloud.google.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",Ten,"href=""https://cloud.google.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",the China Chopper Web Shell - Part II,"href=""https://support.microsoft.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,885,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",13,"2014"">Microsoft Security Advisory: Update",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",13,"May 13, 2014 - Microsoft",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}","2014"">Microsoft Security Advisory: Update","May 13, 2014 - Microsoft",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 98}","2014"">Microsoft Security Advisory: Update","href=""https://learn.microsoft.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}","May 13, 2014 - Microsoft","href=""https://learn.microsoft.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}","Securing Active Directory"">Best Practices for",Securing Active Directory,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}","Securing Active Directory"">Best Practices for",Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 60}","Securing Active Directory"">Best Practices for","href=""https://reliaquest.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",Securing Active Directory,Microsoft,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",Securing Active Directory,"href=""https://reliaquest.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Microsoft,"href=""https://reliaquest.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",October 11,2018:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,653,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",Chunk(text='<div>\n,The Department of Homeland Security,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 88}",Chunk(text='<div>\n,National Cybersecurity and Communications Integration Center,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 7}",The Department of Homeland Security,National Cybersecurity and Communications Integration Center,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 80}",The Department of Homeland Security,the Federal Bureau of Investigation (FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 13}",National Cybersecurity and Communications Integration Center,the Federal Bureau of Investigation (FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",the Federal Bureau of Investigation (FBI,SamSam,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 27}",SamSam,MSIL/Samas,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",6,996,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 20}",early 2016,the JexBoss Exploit Kit,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",early 2016,JBoss,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",early 2016,mid-2016,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",the JexBoss Exploit Kit,JBoss,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 48}",the JexBoss Exploit Kit,mid-2016,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 58}",the JexBoss Exploit Kit,FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 21}",JBoss,mid-2016,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",JBoss,FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 97}",JBoss,Remote Desktop Protocol,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",mid-2016,FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 68}",mid-2016,Remote Desktop Protocol,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 63}",FBI,Remote Desktop Protocol,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=1808,5,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=1808,812,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",5,812,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",FBI,SamSam,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 94}",FBI,hours,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 36}",SamSam,hours,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",6,913,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",SamSam Malware Analysis Reports,four,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",SamSam Malware Analysis Reports,SamSam,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 74}",SamSam Malware Analysis Reports,end_index=3080,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",four,SamSam,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",four,end_index=3080,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 39}",SamSam,end_index=3080,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=3080,2,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=3080,358,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,358,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 5}",DHS,FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,859,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,566,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 31}",two,li>Regularly,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",two,li>Maintain,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",li>Regularly,li>Maintain,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 83}",third,li>Minimize,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 34}",RDP,end_index=5472,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",end_index=5472,3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",end_index=5472,964,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,964,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,459,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Special Publication,Malware Incident Prevention and Handling for Desktops,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 99}",Special Publication,"the National Institute of Standards and Technology.[<a href=""https://nvlpubs.nist.gov",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 24}",Malware Incident Prevention and Handling for Desktops,"the National Institute of Standards and Technology.[<a href=""https://nvlpubs.nist.gov",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}","the National Institute of Standards and Technology.[<a href=""https://nvlpubs.nist.gov",Guide to Malware Incident Prevention and Handling for Desktops,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 9}",FBI,FBI,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 15}",FBI,Cyber Division,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 3}",FBI,Cyber Division\n,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,1382,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 75}","href=""https://nvlpubs.nist.gov",Guide to Malware Incident Prevention and Handling for Desktops,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",Guide to Malware Incident Prevention and Handling for Desktops,Guide to Malware Incident Prevention and Handling for Desktops,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",Guide to Malware Incident Prevention and Handling for Desktops,December 3,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,652,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",Chunk(text='<div>\n,The National Cybersecurity and Communications Integration Center,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 18}",The National Cybersecurity and Communications Integration Center,the Cybersecurity and Infrastructure Security Agency,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",the Cybersecurity and Infrastructure Security Agency,Domain Name System,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 50}",the Cybersecurity and Infrastructure Security Agency,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Domain Name System,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",2,398,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 51}","February 13, 2019",IP,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",1,1031,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",DNS,li>Next,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 46}",DNS,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 64}",DNS,Address,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",DNS,Mail Exchanger,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",DNS,MX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",li>Next,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}",li>Next,Address,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 53}",li>Next,Mail Exchanger,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 69}",li>Next,MX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 77}",li>Next,Name Server,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 90}",li>Next,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 52}",DNS,Name Server,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",DNS,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Address,Mail Exchanger,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 22}",Address,MX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Address,Name Server,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",Address,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Mail Exchanger,MX,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 10}",Mail Exchanger,Name Server,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 23}",Mail Exchanger,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",MX,Name Server,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 19}",MX,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Name Server,NS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",4,823,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,965,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",DNS Hijacking Campaign,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 43}",DNS Hijacking Campaign,DNS Hijacking,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 38}",DNS,DNS Hijacking,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 11}",DNS Hijacking,DNS,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 86}",DNS Hijacking,li>Crowdstrike,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 72}",DNS,li>Crowdstrike,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",January 24,2019:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",January 24,February 6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 91}",January 24,Crowdstrike,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 29}",2019:</strong,February 6,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 76}",2019:</strong,Crowdstrike,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 93}",2019:</strong,br><strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 37}",February 6,Crowdstrike,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",February 6,br><strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 65}",February 6,February 13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 78}",February 6,2019:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 6}",Crowdstrike,br><strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",Crowdstrike,February 13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 30}",Crowdstrike,2019:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",br><strong,February 13,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 14}",br><strong,2019:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",February 13,2019:</strong,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 16}",3,692,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 17}",SAP,"href=""https://github.com",related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 40}","title=""(SAP",Mathieu,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 1}",April 2019,Operation for Community Development and Empowerment,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 54}",April 2019,OPCDE,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 96}",April 2019,SAP,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 2}",Operation for Community Development and Empowerment,OPCDE,related_to
0.6,,"{""extraction_method"": ""co_occurrence"", ""distance"": 44}",Operation for Community Development and Empowerment,SAP,related_to
